age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,11,162506,28,14,9,25,6,9,3,0,0,35,80,0
43,15,145441,30,15,9,25,6,9,3,0,0,30,80,1
37,10,129573,26,16,9,25,6,9,3,0,0,72,41,1
41,13,27444,31,10,9,16,6,9,3,0,0,46,80,1
43,13,195258,27,9,9,16,6,9,3,0,0,40,80,1
47,16,55272,31,10,9,18,6,9,3,0,0,40,80,1
38,15,164526,30,15,11,25,7,9,3,0,2824,45,80,1
46,13,27802,24,11,9,22,6,9,3,0,0,40,80,0
19,16,165289,31,10,11,23,9,9,2,0,0,40,80,0
19,13,274657,20,3,11,23,7,9,3,0,0,50,54,0
24,13,317175,25,13,9,27,6,9,3,0,0,45,80,1
39,14,163237,31,10,9,20,6,9,3,0,0,65,80,0
37,13,170408,24,11,7,22,7,9,2,0,0,30,80,0
28,9,55950,25,13,11,15,9,7,2,0,0,40,52,0
40,13,76625,27,9,7,18,10,9,3,0,0,40,80,0
27,13,366066,23,12,11,27,9,9,2,0,0,40,80,0
22,13,349368,27,9,11,16,8,9,2,0,0,40,80,0
21,13,286824,31,10,11,21,9,9,3,0,0,12,80,0
32,13,373263,27,9,9,19,11,9,2,0,0,40,80,0
20,13,161978,27,9,12,22,9,9,3,0,0,40,80,0
45,13,543922,28,14,7,29,7,9,3,14344,0,48,80,1
46,11,109089,30,15,9,26,6,9,3,0,0,40,80,1
46,13,110151,24,11,7,19,10,9,2,0,0,45,80,0
26,13,34110,31,10,11,26,7,9,3,0,0,44,80,0
47,15,118506,25,13,9,19,9,9,3,0,0,60,80,0
22,13,117789,31,10,11,25,9,9,2,0,0,10,80,0
34,15,353881,27,9,9,19,6,9,3,0,0,60,80,0
49,13,200471,19,2,9,18,6,9,3,0,0,40,73,0
20,13,258517,31,10,11,21,9,9,3,0,0,25,80,0
28,13,190367,27,9,9,22,6,9,3,0,0,45,80,0
30,13,174704,17,7,9,22,6,7,3,0,0,40,80,0
23,13,179413,27,9,9,18,6,9,3,0,0,40,80,0
20,13,329530,22,5,11,24,9,9,3,0,0,40,67,0
31,13,273818,31,10,9,23,6,9,3,0,0,55,67,0
46,13,256522,19,2,11,22,9,9,3,0,0,40,74,0
42,13,196001,27,9,12,16,10,9,2,0,0,40,80,0
60,15,282660,21,4,9,18,6,9,3,0,0,40,80,0
30,13,72630,25,13,11,25,7,9,3,0,0,50,80,0
27,13,50295,31,10,9,29,6,9,3,0,0,48,80,0
20,13,203240,22,5,11,27,9,9,2,0,0,32,80,0
56,15,172618,25,13,9,25,6,9,3,7688,0,40,80,1
41,13,202168,31,10,9,19,6,9,3,0,0,60,80,1
61,13,176839,27,9,9,22,6,9,3,0,0,40,80,0
47,13,176140,27,9,7,19,10,7,2,0,0,40,80,1
60,13,39952,22,5,9,22,6,9,3,2228,0,37,80,0
33,13,292465,22,5,9,22,6,9,3,0,0,50,80,0
40,9,161285,31,10,9,15,11,9,2,0,0,25,80,0
48,13,355320,25,13,9,25,6,9,3,0,0,45,43,1
56,13,182460,27,9,9,21,6,9,3,0,0,40,80,1
50,13,69345,24,11,9,29,6,9,3,3103,0,55,80,1
57,15,102058,28,14,9,25,6,9,3,0,0,40,80,1
20,13,165804,31,10,11,16,9,8,2,0,0,40,80,0
46,13,318259,24,11,7,28,8,9,2,0,0,36,80,0
21,13,117606,31,10,11,25,7,9,2,0,0,40,80,0
37,13,170718,27,9,9,19,6,9,3,0,0,40,80,0
42,13,413297,31,10,9,28,6,9,3,0,0,40,80,0
20,13,190457,27,9,11,23,9,9,2,0,0,30,80,0
54,13,88278,26,16,9,25,6,9,3,0,1977,50,80,1
32,11,217296,27,9,9,29,11,9,2,4064,0,22,80,0
62,9,97231,31,10,9,15,11,9,2,0,0,1,80,0
50,13,123429,31,10,9,18,6,9,3,0,0,40,80,1
49,10,420282,31,10,11,16,10,7,2,0,0,40,80,0
48,13,498325,23,12,9,29,6,9,3,0,0,50,80,0
24,13,248533,31,10,11,27,8,7,2,0,0,40,80,0
46,13,137354,28,14,9,28,6,6,3,0,0,40,71,1
42,13,272910,27,9,7,23,7,9,2,0,0,40,80,0
52,14,206054,31,10,9,18,6,9,3,0,0,40,80,0
58,11,92141,23,12,13,16,7,7,2,0,0,40,80,0
37,13,163199,31,10,7,28,7,5,2,0,0,40,80,0
34,13,195860,27,9,9,18,6,9,3,0,0,40,80,0
26,13,115717,31,10,9,16,6,9,3,0,2051,40,80,0
18,13,120029,31,10,11,16,8,9,2,0,0,20,80,0
33,13,221762,31,10,11,25,7,7,3,0,0,40,80,0
41,13,342164,31,10,7,27,7,9,2,0,0,15,80,0
21,13,176356,23,12,11,16,9,9,2,0,0,20,80,0
23,13,133239,24,11,11,28,7,9,2,0,0,40,80,0
26,10,169101,31,10,11,28,9,9,2,0,0,40,80,0
33,13,159442,25,13,9,23,11,9,2,0,0,40,80,0
24,13,174461,31,10,11,19,9,9,2,0,0,45,80,0
43,13,361280,16,6,9,18,6,6,3,0,0,42,44,0
52,16,447579,27,9,7,16,7,9,2,0,0,40,50,0
27,9,308995,31,10,7,15,9,7,2,0,0,40,80,0
61,13,248448,21,4,7,23,10,9,2,0,0,40,80,0
35,13,161141,27,9,9,22,6,9,3,0,0,40,80,0
35,13,212465,27,9,9,18,6,9,3,0,0,40,80,1
45,14,170871,27,9,9,19,6,9,3,15024,0,55,80,1
43,11,233865,27,9,9,19,6,9,3,0,0,40,80,1
51,13,163052,27,9,9,26,6,9,3,0,0,40,80,1
35,13,348690,25,13,9,29,6,9,3,0,0,40,80,0
47,10,34845,25,13,9,16,6,9,3,0,0,45,52,1
22,13,206861,31,10,11,16,9,9,3,0,0,40,80,0
49,14,349230,24,11,9,19,6,9,3,0,0,60,80,1
20,13,130840,27,9,11,18,9,9,3,0,0,20,80,0
19,13,415354,16,6,7,23,7,9,2,0,0,40,80,0
27,13,132191,27,9,11,18,7,9,3,0,0,40,80,0
42,13,202466,23,12,7,25,10,9,2,0,0,45,80,0
27,9,224421,31,10,7,15,9,9,3,0,0,40,80,0
23,15,236804,31,10,11,20,9,9,3,0,0,35,80,0
20,13,107658,31,10,11,28,7,9,2,0,0,10,80,0
47,13,102771,27,9,9,29,6,9,3,0,0,50,80,0
17,13,221403,18,8,11,23,9,7,3,0,0,18,80,0
76,9,211574,16,6,9,15,6,9,3,0,0,1,80,0
39,13,52645,31,10,7,27,10,9,2,0,0,40,80,0
25,13,276310,22,5,9,22,6,9,3,0,0,40,67,0
31,13,134613,24,11,9,19,11,7,2,0,0,43,80,0
44,13,215479,27,9,7,29,7,7,3,0,0,20,55,0
53,13,266529,24,11,9,19,6,9,3,0,0,40,80,1
34,13,265807,31,10,12,18,7,9,3,0,0,45,80,0
45,15,67716,31,10,9,19,6,9,3,0,0,60,80,0
34,13,178951,27,9,9,27,6,9,3,0,0,45,80,0
35,13,241126,28,14,9,27,6,9,3,0,0,40,80,1
36,13,176544,31,10,11,23,7,9,3,0,0,48,80,0
45,13,169180,31,10,13,23,10,9,2,0,0,45,80,0
37,15,282461,31,10,9,19,6,9,3,0,0,60,80,0
53,13,157069,23,12,9,22,6,9,3,0,0,40,80,1
35,13,99357,28,14,9,25,11,9,2,15024,0,50,80,1
38,15,414991,27,9,9,22,6,9,3,0,0,70,41,0
65,14,338316,31,10,9,27,6,9,3,0,0,40,80,0
49,15,59612,16,6,7,20,10,9,3,0,0,70,80,0
24,13,220426,27,9,11,21,7,9,3,0,0,40,80,0
54,13,115912,31,10,9,18,6,9,3,0,0,40,80,0
17,13,27032,16,6,11,27,9,9,2,0,0,12,80,0
19,13,170720,18,8,11,23,9,9,3,0,0,16,80,0
60,13,183162,27,9,13,22,7,9,2,0,0,40,80,0
46,13,192360,25,13,9,19,6,9,3,0,0,35,80,1
78,9,165694,28,14,13,15,7,9,2,0,0,15,80,0
26,13,128553,31,10,11,19,9,7,2,0,0,40,80,0
58,13,209423,19,2,9,23,6,9,3,0,0,38,46,0
37,15,121510,27,9,7,19,10,9,3,0,0,55,80,0
41,13,93793,28,14,9,25,6,9,3,0,0,38,80,1
30,13,133602,25,13,7,19,7,9,3,0,0,40,80,0
19,13,391329,31,10,11,16,7,9,2,0,0,30,80,0
48,13,96359,25,13,9,19,6,9,3,0,0,60,53,1
22,13,203894,31,10,11,29,7,9,2,0,0,24,80,0
50,13,196193,28,14,10,25,8,9,3,0,0,60,41,0
25,13,195994,19,2,11,24,7,9,2,0,0,40,54,0
18,13,50879,16,6,11,23,9,9,3,0,0,6,80,0
21,13,186849,27,9,11,21,9,9,3,0,0,40,80,0
47,13,201127,31,10,9,29,6,9,3,0,0,50,80,0
33,13,110998,27,9,11,23,8,5,2,0,0,36,80,0
39,13,190466,27,9,7,18,9,9,3,2174,0,40,80,0
67,15,173935,25,13,9,19,6,9,3,0,0,8,80,1
19,13,167140,31,10,11,23,9,9,3,0,1602,24,80,0
18,13,110230,16,6,11,23,9,9,3,0,0,11,80,0
36,13,287658,27,9,11,16,9,7,3,0,0,40,80,0
23,13,224954,31,10,11,22,9,9,3,0,0,25,80,0
25,9,394820,31,10,12,15,10,9,2,0,0,20,80,0
40,13,37618,31,10,9,18,6,9,3,0,0,40,41,0
73,15,29306,27,9,9,20,6,9,3,0,0,40,80,0
35,13,37314,31,10,9,18,6,9,3,5013,0,40,80,0
31,13,420749,23,12,9,18,6,9,3,0,0,40,80,1
20,13,482732,16,6,11,22,7,9,3,0,0,40,80,0
20,13,206215,27,9,11,16,9,9,2,0,0,40,80,0
27,13,101364,27,9,9,21,6,9,3,0,0,40,67,0
66,14,185369,16,6,9,27,6,9,3,0,0,30,80,0
66,13,216856,28,14,9,27,6,9,3,0,0,50,80,0
64,13,256019,28,14,11,25,7,9,2,0,0,35,80,0
48,13,348144,31,10,7,29,7,9,3,3325,0,53,80,0
24,13,190293,25,13,11,25,7,9,2,0,0,40,80,0
51,15,25932,27,9,9,20,6,9,3,0,0,60,80,0
25,13,176729,25,13,9,18,6,9,3,0,0,60,80,1
33,13,166961,17,7,12,27,9,9,2,0,0,20,80,0
50,13,86373,27,9,9,22,6,9,3,0,0,50,80,0
51,13,320513,21,4,10,18,7,7,3,0,0,50,47,0
34,16,190290,25,13,9,25,6,9,3,0,0,38,80,1
41,11,111891,21,4,11,23,10,7,2,0,0,40,80,0
30,15,45796,31,10,9,22,6,9,3,0,0,40,80,0
59,13,108496,31,10,7,18,7,9,3,2907,0,40,80,0
41,15,120539,31,10,9,22,6,9,3,3103,0,40,80,1
36,15,164526,28,14,11,27,7,9,3,10520,0,45,80,1
37,13,323155,19,2,9,20,6,9,3,0,0,85,67,0
28,13,65389,27,9,11,23,7,5,3,0,0,30,80,0
19,13,414871,27,9,11,18,9,9,3,0,0,40,80,0
28,13,161607,31,10,9,29,6,9,3,0,0,45,80,0
62,13,224953,16,6,9,22,6,7,3,0,0,40,80,0
36,13,261382,28,14,9,27,6,9,3,15024,0,45,80,1
58,15,231818,16,6,11,18,7,9,3,0,0,40,53,0
42,14,184018,27,9,7,27,10,9,3,1151,0,50,80,0
43,14,133060,27,9,9,18,6,9,3,0,0,40,80,0
29,13,35032,27,9,9,18,6,9,3,0,0,40,80,0
32,16,304212,27,9,11,19,7,9,3,0,0,50,80,0
64,11,50442,22,5,11,16,8,9,3,0,0,40,80,0
39,13,146091,25,13,9,25,11,9,2,0,0,20,80,1
26,13,267431,25,13,11,27,9,7,2,0,0,20,80,0
19,13,121240,27,9,11,23,7,9,3,0,0,30,80,0
21,13,192572,27,9,11,16,9,9,2,0,0,45,80,0
32,13,211028,31,10,11,16,7,9,2,0,0,40,80,0
30,11,346122,23,12,9,26,6,9,3,5013,0,45,80,0
26,13,202203,25,13,11,16,8,9,2,0,0,50,80,0
20,13,159297,31,10,11,16,9,6,2,0,0,15,80,0
19,13,310158,31,10,11,29,9,9,3,0,0,30,80,0
33,10,193246,25,13,9,16,6,9,3,0,0,42,80,1
23,13,200089,31,10,9,18,8,9,3,0,0,40,49,0
29,13,38353,27,9,9,18,6,9,3,0,0,45,80,0
42,13,76280,27,9,9,19,11,9,2,0,0,40,80,0
30,15,243665,27,9,9,27,6,9,3,0,0,50,80,0
63,13,68872,27,9,9,29,11,6,2,0,0,20,80,0
34,13,103596,27,9,9,21,6,9,3,0,0,40,80,0
60,15,88055,31,10,9,18,6,9,3,0,0,24,80,0
48,13,186203,27,9,9,23,6,9,3,0,0,50,80,0
25,13,257910,25,13,11,19,7,9,3,0,0,50,80,0
27,13,200227,24,11,9,16,11,7,2,0,0,40,80,0
55,15,124975,27,9,7,18,10,9,3,27828,0,55,80,1
32,13,227669,31,10,11,22,9,7,2,0,0,40,80,0
22,13,117210,31,10,11,16,9,9,3,0,0,25,53,0
25,13,76144,27,9,11,19,7,9,3,0,0,50,80,0
18,13,98667,17,7,11,23,9,9,2,0,0,16,80,0
24,11,155818,31,10,9,16,11,9,2,0,0,44,80,0
29,13,283760,25,13,11,19,7,9,2,0,0,40,80,0
73,9,281907,17,7,9,15,6,9,3,0,0,3,80,0
39,13,186183,27,9,9,18,6,9,3,0,0,40,80,1
33,14,202153,28,14,9,18,6,9,3,0,0,40,80,0
57,13,365683,27,9,7,22,7,9,2,0,0,40,80,1
22,13,187538,16,6,12,23,10,9,2,0,0,40,80,0
33,9,209432,27,9,12,15,10,9,2,0,0,20,80,0
33,13,126950,27,9,9,29,6,9,3,0,0,60,80,0
42,13,110028,27,9,9,18,6,9,3,0,0,40,80,0
43,13,104660,25,13,12,25,10,9,3,0,0,45,80,0
57,15,437281,31,10,9,28,6,9,3,0,0,38,80,1
42,13,259643,28,14,7,25,7,9,3,4650,0,40,80,0
22,13,217961,31,10,11,29,9,9,3,0,1719,30,80,0
21,9,134746,31,10,11,15,9,9,2,0,0,35,80,0
42,15,120539,25,13,9,27,6,9,3,0,0,50,80,1
39,13,25803,31,10,9,27,6,9,3,0,0,55,80,0
41,13,63596,31,10,9,25,11,9,2,0,0,32,80,1
20,11,325493,27,9,11,21,9,7,3,0,0,40,80,0
47,13,211239,31,10,9,18,6,9,3,0,0,40,80,0
44,13,206686,31,10,7,16,10,9,2,0,0,40,80,0
29,13,427965,25,13,11,16,7,7,2,0,0,40,80,0
52,13,218550,31,10,10,16,7,9,2,14084,0,16,80,1
71,13,163385,31,10,13,27,7,9,3,0,0,35,80,1
52,13,124993,27,9,11,18,9,9,3,0,0,55,80,0
36,13,107410,27,9,9,27,6,9,3,0,0,40,80,0
53,13,152373,31,10,7,18,7,9,3,0,0,48,80,1
37,13,161226,27,9,9,23,11,9,2,0,0,30,80,1
26,13,213799,16,6,11,21,7,9,3,0,0,40,80,0
34,13,204461,25,13,9,25,6,9,3,0,0,55,80,1
35,13,377798,25,13,11,25,7,9,3,0,0,50,80,1
20,13,116375,22,5,11,27,9,9,2,0,0,40,80,0
34,11,210164,31,10,9,18,6,9,3,0,1740,40,80,0
56,15,258752,25,13,9,19,6,9,3,0,0,60,80,0
39,13,327435,25,13,9,25,11,9,2,0,0,36,80,1
24,13,301199,31,10,11,28,9,9,2,0,0,20,80,0
24,13,186221,17,7,7,27,10,9,2,0,0,35,80,0
23,13,203924,25,13,11,25,7,9,3,0,0,50,80,0
27,13,192236,25,13,11,25,7,9,3,0,0,45,80,0
25,13,152035,27,9,11,16,10,9,2,0,0,40,80,0
29,13,201454,31,10,11,16,7,9,2,0,0,40,80,0
42,13,156580,31,10,9,22,11,9,2,0,0,37,80,1
51,13,115851,27,9,9,18,6,9,3,0,0,40,80,0
31,13,106753,24,11,9,18,6,9,3,0,1740,40,80,0
59,13,359292,19,2,9,22,6,9,3,0,0,40,67,0
29,13,83003,27,9,9,23,11,9,2,0,0,40,80,0
18,13,78817,27,9,11,16,9,9,2,0,0,20,80,0
24,13,200967,27,9,9,18,11,9,2,0,0,36,80,0
38,16,107164,31,10,12,19,9,9,3,0,0,40,80,0
36,13,189674,27,9,11,24,10,7,2,0,0,28,41,0
34,15,90614,27,9,12,19,7,9,3,0,0,50,80,0
42,15,323790,25,13,9,19,6,9,3,0,1977,70,80,1
45,15,242552,18,8,7,18,8,7,3,0,0,35,80,0
21,13,90935,24,11,11,29,9,9,3,0,0,40,80,0
64,14,165667,26,16,9,25,6,9,3,7688,0,60,43,1
32,13,162604,27,9,11,22,8,7,3,0,0,40,80,0
45,13,205424,25,13,11,25,7,9,3,0,0,40,80,1
53,13,97411,20,3,9,22,6,6,3,0,0,40,66,0
42,13,184857,27,9,9,18,6,9,3,0,0,16,80,0
32,13,165226,27,9,7,23,7,9,2,0,0,40,80,0
49,13,115784,27,9,9,22,6,9,3,0,0,40,80,0
62,13,368476,20,3,9,20,6,9,3,0,0,24,67,0
28,13,53063,25,13,9,19,6,9,3,0,0,45,80,0
29,9,134566,26,16,9,15,6,9,3,0,0,50,80,1
32,13,153471,27,9,11,20,7,9,3,0,0,35,80,0
37,14,107164,16,6,11,29,7,9,3,0,2559,50,80,1
38,13,180303,25,13,9,19,6,6,3,0,0,50,65,1
44,11,236321,27,9,7,29,9,9,3,0,0,25,80,0
19,13,141868,27,9,11,29,9,9,3,0,0,40,80,0
22,9,367655,31,10,11,15,9,9,3,0,0,40,80,0
24,13,203518,25,13,11,25,7,9,2,0,0,40,80,0
58,13,119558,27,9,9,19,6,9,3,0,0,50,80,1
56,13,108276,25,13,13,23,7,9,2,0,0,40,80,0
37,13,385452,16,6,7,18,10,9,2,0,0,40,80,0
43,13,162003,31,10,7,22,7,9,3,0,0,40,80,0
32,13,349028,27,9,9,18,6,9,3,0,0,40,80,0
34,13,45114,25,13,11,27,9,7,2,0,0,40,80,0
44,13,112797,22,5,7,23,9,9,2,0,0,50,80,0
28,13,183639,27,9,11,21,10,9,3,0,0,40,80,0
35,13,177121,27,9,7,23,7,9,2,0,0,35,80,0
38,13,239755,27,9,9,22,6,9,3,0,0,40,80,0
26,13,150361,31,10,11,28,9,9,2,0,0,40,80,0
20,13,293091,17,7,11,29,9,9,3,0,0,60,80,0
24,13,200089,27,9,9,18,6,9,3,0,0,60,67,1
40,13,91836,27,9,7,18,7,9,3,0,0,45,80,0
23,13,324960,27,9,11,18,8,9,3,0,0,40,80,0
79,11,84616,17,7,9,19,6,9,3,0,0,7,80,0
44,13,252930,16,6,7,16,10,8,2,0,0,42,80,0
51,13,44000,28,14,9,25,11,9,2,99999,0,50,80,1
30,13,154843,27,9,9,22,6,9,3,0,0,40,80,0
52,13,99307,23,12,9,27,6,9,3,3103,0,48,80,1
41,13,182567,25,13,9,19,6,9,3,0,0,40,41,1
33,13,93206,20,3,9,20,6,6,3,0,0,40,71,0
50,13,100109,25,13,7,19,10,9,3,0,0,45,80,1
51,13,114927,24,11,9,28,6,9,3,7298,0,40,80,1
41,13,121287,27,9,11,22,7,9,3,0,0,40,80,0
35,13,189916,25,13,9,27,11,9,2,0,0,30,80,1
34,13,157747,31,10,9,19,6,9,3,7298,0,40,80,1
28,13,39232,25,13,11,25,7,9,3,0,0,45,80,0
31,14,133861,24,11,7,27,7,9,3,0,0,40,80,0
22,13,505980,27,9,11,21,9,9,3,0,0,40,80,0
67,9,183374,27,9,13,15,7,9,2,2329,0,15,80,0
65,13,193216,27,9,9,27,6,9,3,9386,0,40,80,1
39,15,140752,27,9,9,27,6,9,3,0,0,50,80,1
23,13,549349,31,10,11,28,9,9,3,0,0,40,80,0
29,15,179008,23,12,9,27,6,9,3,0,0,50,80,0
57,15,190554,16,6,7,19,9,9,3,0,0,60,80,1
47,13,80924,31,10,13,23,7,9,2,0,0,35,80,0
51,11,319054,27,9,9,29,6,7,3,0,0,60,80,0
34,13,297094,27,9,9,21,6,7,3,0,0,40,80,0
52,13,170562,27,9,9,19,6,9,3,0,0,60,80,1
29,13,240738,27,9,9,25,6,9,3,0,0,40,80,1
29,13,297544,27,9,9,18,6,9,3,0,0,40,80,0
25,11,169905,31,10,9,20,6,9,3,0,0,40,80,0
21,13,149637,31,10,11,23,7,9,2,0,0,40,80,0
38,13,182526,25,13,10,25,7,9,2,0,0,40,80,0
55,15,158315,27,9,9,27,6,9,3,0,0,50,80,1
61,14,227232,25,13,12,27,7,9,2,0,0,30,80,0
34,13,96483,23,12,11,16,7,6,2,8614,0,60,80,1
41,13,286970,25,13,9,16,6,9,3,0,0,40,80,0
27,11,223529,24,11,11,16,9,9,3,0,0,43,80,0
78,15,316261,25,13,11,19,7,9,3,99999,0,20,80,1
40,13,170214,27,9,9,29,6,9,3,0,0,40,80,1
26,15,224361,21,4,9,29,6,9,3,0,0,75,80,0
43,13,124919,27,9,9,23,6,6,3,0,0,60,65,0
55,9,103654,27,9,13,15,7,9,2,0,0,20,80,0
25,13,306352,24,11,9,28,6,9,3,0,0,40,67,0
26,15,227858,31,10,11,23,7,9,2,0,0,48,80,0
43,14,150533,27,9,9,27,6,9,3,0,0,68,80,1
25,13,144478,31,10,11,23,9,9,3,0,0,40,72,0
22,13,254547,31,10,11,16,8,7,2,0,0,30,64,0
52,15,313243,27,9,9,18,6,9,3,0,0,55,80,1
61,13,149981,27,9,9,16,11,9,2,2414,0,5,80,0
42,13,125461,25,13,11,27,10,9,3,0,0,40,80,0
21,13,306967,24,11,11,16,7,9,2,0,0,40,80,0
44,13,192976,27,9,9,29,6,5,3,0,0,40,80,0
65,13,192133,27,9,9,18,6,9,3,2290,0,40,53,0
56,9,131608,27,9,7,15,7,9,3,0,0,10,80,0
33,10,339388,23,12,7,23,10,9,3,0,0,40,80,0
22,13,203240,16,6,11,16,7,9,2,0,0,40,80,0
43,13,83827,27,9,7,22,7,9,2,0,0,24,80,0
45,14,160440,27,9,7,19,7,9,3,0,0,42,80,0
42,13,108502,27,9,7,27,7,9,2,0,0,42,80,0
37,13,410913,27,9,10,20,10,8,3,0,0,40,67,0
56,13,193818,22,5,7,18,7,9,3,0,0,40,80,0
35,9,163582,16,6,7,15,10,9,2,0,0,16,41,0
40,13,103789,23,12,7,16,10,7,2,0,0,32,80,0
31,13,34572,25,13,9,27,6,9,3,0,0,55,80,0
26,13,43408,25,13,9,25,6,9,3,0,0,40,80,0
26,16,105787,25,13,11,25,9,9,3,0,0,40,80,0
42,14,90693,25,13,9,19,6,9,3,0,0,70,80,0
45,15,285575,27,9,9,19,6,6,3,0,0,40,44,0
47,11,56482,31,10,9,25,6,7,3,7688,0,50,80,1
22,13,496025,31,10,9,22,6,9,3,0,0,40,67,0
33,13,382764,25,13,11,19,9,9,3,0,0,40,80,0
37,13,259284,27,9,11,29,7,7,3,0,0,50,80,0
48,15,185385,27,9,9,20,6,9,3,0,0,98,80,0
57,15,286836,16,6,9,18,6,9,3,0,0,8,80,0
47,13,139145,31,10,7,16,7,9,2,0,0,60,80,0
58,11,44246,22,5,9,29,6,9,3,0,0,40,80,0
55,13,169611,17,7,13,16,10,9,2,0,0,40,80,0
52,13,133403,31,10,9,18,6,9,3,0,0,55,80,0
29,13,187327,25,13,11,25,7,9,3,0,0,40,80,0
42,13,180032,28,14,11,25,7,9,2,0,0,40,80,0
23,13,46561,27,9,7,18,7,9,3,0,0,60,80,0
23,13,86065,18,8,11,23,7,9,2,0,0,30,80,0
46,15,256014,24,11,9,19,6,9,3,0,0,60,80,0
30,13,188403,31,10,11,22,7,9,3,0,0,40,80,0
43,15,396758,25,13,9,25,11,9,2,0,1887,70,80,1
25,13,60485,31,10,11,16,9,9,2,0,0,30,80,0
32,13,271276,27,9,9,29,6,9,3,0,0,80,80,1
56,13,229525,22,5,9,29,6,7,3,0,0,40,80,0
33,13,34574,27,9,9,29,6,9,3,0,0,43,80,0
19,16,112432,31,10,11,16,9,9,3,0,0,10,80,0
20,13,105312,31,10,11,27,9,9,2,0,0,18,80,0
34,13,221396,31,10,9,16,6,9,3,0,0,40,80,0
34,13,304872,22,5,7,23,10,9,2,0,0,40,80,0
55,15,319733,27,9,9,18,6,9,3,0,0,40,80,0
55,13,176012,22,5,9,28,11,9,2,0,0,23,80,0
31,13,213750,31,10,11,27,7,9,3,0,0,45,80,0
30,13,248384,27,9,7,23,10,9,2,0,0,40,80,0
31,13,351187,27,9,7,23,10,9,3,0,0,40,80,0
51,13,138179,27,9,12,22,7,9,3,0,1876,40,80,0
59,13,50223,27,9,9,18,6,9,3,0,0,40,80,0
58,13,117477,27,9,7,16,10,7,2,0,0,36,80,0
40,13,194360,22,5,9,21,6,9,3,0,0,40,80,0
54,13,118108,27,9,9,18,6,7,3,0,0,40,80,0
25,11,90730,25,13,9,25,6,9,3,0,1977,40,80,1
18,14,38307,17,7,11,20,9,9,3,0,0,30,80,0
41,13,116391,31,10,9,18,6,9,3,0,0,40,80,0
57,13,210496,16,6,13,23,10,9,2,0,0,40,80,0
37,13,168475,27,9,9,19,6,9,3,0,0,40,80,1
46,13,174386,27,9,11,23,10,9,2,0,0,24,80,0
39,13,166744,27,9,11,23,9,9,2,0,0,38,80,0
19,13,375114,27,9,11,18,7,9,2,0,0,40,80,0
41,13,373469,23,12,9,22,6,9,3,0,0,40,80,0
54,13,339667,27,9,11,16,7,9,3,0,0,41,80,0
39,13,91711,28,14,9,19,6,9,3,0,0,40,80,1
41,13,82049,27,9,9,18,6,9,3,0,0,40,80,1
26,13,236242,30,15,11,25,7,9,2,0,0,30,80,0
57,14,140319,27,9,9,16,6,9,3,0,0,50,80,0
33,11,34080,31,10,9,26,6,9,3,0,0,40,80,1
56,13,204816,31,10,9,19,6,9,3,0,0,40,80,1
60,13,187124,27,9,9,22,6,9,3,0,0,40,80,0
22,13,72310,27,9,11,29,7,9,3,0,0,70,80,0
58,13,175127,18,8,9,29,8,9,3,0,0,40,80,0
48,10,205707,28,14,10,19,7,9,2,10520,0,50,80,1
45,11,236586,28,14,9,25,6,9,3,7688,0,55,80,1
18,13,71792,27,9,11,27,9,6,2,0,0,40,80,0
56,13,87584,27,9,13,23,10,9,2,0,0,40,80,0
48,14,136878,27,9,9,18,6,9,3,0,0,60,80,1
40,13,287983,25,13,11,28,7,6,2,0,2258,48,71,0
38,13,110607,27,9,7,23,7,9,3,0,0,32,80,0
58,13,109015,31,10,7,16,10,9,2,0,0,40,80,0
23,13,235071,31,10,11,19,9,9,3,0,0,50,80,0
63,13,88653,31,10,9,25,6,9,3,0,0,40,41,0
51,13,332243,25,13,7,25,7,9,3,0,0,45,80,0
22,9,291547,20,3,9,15,11,8,2,0,0,40,67,0
44,13,45093,27,9,9,20,6,9,3,0,0,70,80,0
46,10,161337,31,10,7,28,7,9,3,0,0,40,80,0
64,16,211222,25,13,9,16,6,9,3,0,0,40,80,0
32,13,295117,25,13,9,19,6,7,3,0,0,40,50,1
31,13,206541,31,10,9,16,6,9,3,0,0,40,80,0
36,13,238415,24,11,9,27,6,9,3,0,0,50,80,1
21,13,29810,27,9,11,23,7,9,2,0,0,50,80,0
30,13,108023,31,10,9,18,6,9,3,0,0,40,80,0
31,13,114324,24,11,11,23,7,7,2,0,0,40,80,0
54,13,172281,27,9,9,29,6,9,3,0,2051,50,80,0
59,11,197290,22,5,9,23,6,9,3,0,0,40,80,0
28,11,191177,28,14,9,25,11,9,2,0,0,20,80,1
57,13,562558,27,9,7,16,10,9,2,0,0,40,80,0
44,13,79531,27,9,9,18,6,9,3,0,0,45,80,0
53,14,157881,31,10,7,19,7,9,3,0,0,60,80,0
58,15,204816,31,10,9,19,6,9,3,0,0,60,80,1
19,13,185695,31,10,11,23,9,9,2,0,0,20,80,0
39,14,167482,23,12,9,19,6,9,3,0,0,50,80,1
31,14,83748,31,10,9,19,11,6,2,0,0,70,76,0
27,13,39232,27,9,9,18,6,9,3,0,0,40,80,0
46,11,236827,22,5,12,23,10,7,2,0,0,40,80,0
37,15,154410,28,14,11,19,7,9,3,0,0,40,80,0
27,13,135308,25,13,11,27,7,7,2,0,0,40,80,0
